Fraction_Removed,RGC
0.0,1.0
0.006289308176100629,1.0
0.012578616352201259,1.0
0.01886792452830189,1.0
0.025157232704402517,1.0
0.031446540880503145,1.0
0.03773584905660378,1.0
0.04402515723270441,1.0
0.050314465408805034,1.0
0.05660377358490566,1.0
0.06289308176100629,1.0
0.06918238993710692,1.0
0.07547169811320756,1.0
0.08176100628930819,1.0
0.08805031446540881,1.0
0.09433962264150944,1.0
0.10062893081761007,1.0
0.1069182389937107,1.0
0.11320754716981132,1.0
0.11949685534591195,1.0
0.12578616352201258,1.0
0.1320754716981132,1.0
0.13836477987421383,1.0
0.14465408805031446,1.0
0.15094339622641512,1.0
0.15723270440251574,1.0
0.16352201257861637,1.0
0.169811320754717,1.0
0.17610062893081763,1.0
0.18238993710691825,1.0
0.18867924528301888,1.0
0.1949685534591195,1.0
0.20125786163522014,1.0
0.20754716981132076,1.0
0.2138364779874214,1.0
0.22012578616352202,1.0
0.22641509433962265,1.0
0.23270440251572327,1.0
0.2389937106918239,1.0
0.24528301886792453,1.0
0.25157232704402516,1.0
0.2578616352201258,1.0
0.2641509433962264,1.0
0.27044025157232704,1.0
0.27672955974842767,1.0
0.2830188679245283,1.0
0.2893081761006289,1.0
0.29559748427672955,1.0
0.30188679245283023,1.0
0.30817610062893086,1.0
0.3144654088050315,1.0
0.3207547169811321,1.0
0.32704402515723274,1.0
0.33333333333333337,1.0
0.339622641509434,1.0
0.3459119496855346,1.0
0.35220125786163525,1.0
0.3584905660377359,1.0
0.3647798742138365,1.0
0.37106918238993714,1.0
0.37735849056603776,1.0
0.3836477987421384,1.0
0.389937106918239,1.0
0.39622641509433965,1.0
0.4025157232704403,1.0
0.4088050314465409,1.0
0.41509433962264153,1.0
0.42138364779874216,1.0
0.4276729559748428,1.0
0.4339622641509434,1.0
0.44025157232704404,1.0
0.44654088050314467,1.0
0.4528301886792453,1.0
0.4591194968553459,1.0
0.46540880503144655,1.0
0.4716981132075472,1.0
0.4779874213836478,1.0
0.48427672955974843,1.0
0.49056603773584906,1.0
0.4968553459119497,1.0
0.5031446540880503,1.0
0.5094339622641509,1.0
0.5157232704402516,1.0
0.5220125786163522,1.0
0.5283018867924528,1.0
0.5345911949685535,1.0
0.5408805031446541,1.0
0.5471698113207547,0.8548387096774194
0.5534591194968553,0.8548387096774194
0.559748427672956,0.8548387096774194
0.5660377358490566,0.8548387096774194
0.5723270440251572,0.8548387096774194
0.5786163522012578,0.8548387096774194
0.5849056603773585,0.8548387096774194
0.5911949685534591,0.5645161290322581
0.5974842767295597,0.43548387096774194
0.6037735849056605,0.43548387096774194
0.6100628930817611,0.43548387096774194
0.6163522012578617,0.43548387096774194
0.6226415094339623,0.3225806451612903
0.628930817610063,0.3225806451612903
0.6352201257861636,0.3225806451612903
0.6415094339622642,0.3225806451612903
0.6477987421383649,0.3225806451612903
0.6540880503144655,0.24193548387096775
0.6603773584905661,0.24193548387096775
0.6666666666666667,0.14516129032258066
0.6729559748427674,0.14516129032258066
0.679245283018868,0.12903225806451613
0.6855345911949686,0.12903225806451613
0.6918238993710693,0.11290322580645161
0.6981132075471699,0.11290322580645161
0.7044025157232705,0.08064516129032258
0.7106918238993711,0.08064516129032258
0.7169811320754718,0.08064516129032258
0.7232704402515724,0.08064516129032258
0.729559748427673,0.08064516129032258
0.7358490566037736,0.06451612903225806
0.7421383647798743,0.06451612903225806
0.7484276729559749,0.06451612903225806
0.7547169811320755,0.06451612903225806
0.7610062893081762,0.06451612903225806
0.7672955974842768,0.06451612903225806
0.7735849056603774,0.06451612903225806
0.779874213836478,0.04838709677419355
0.7861635220125787,0.04838709677419355
0.7924528301886793,0.04838709677419355
0.7987421383647799,0.04838709677419355
0.8050314465408805,0.04838709677419355
0.8113207547169812,0.04838709677419355
0.8176100628930818,0.04838709677419355
0.8238993710691824,0.04838709677419355
0.8301886792452831,0.04838709677419355
0.8364779874213837,0.04838709677419355
0.8427672955974843,0.04838709677419355
0.8490566037735849,0.04838709677419355
0.8553459119496856,0.04838709677419355
0.8616352201257862,0.04838709677419355
0.8679245283018868,0.04838709677419355
0.8742138364779874,0.04838709677419355
0.8805031446540881,0.04838709677419355
0.8867924528301887,0.04838709677419355
0.8930817610062893,0.04838709677419355
0.89937106918239,0.04838709677419355
0.9056603773584906,0.04838709677419355
0.9119496855345912,0.04838709677419355
0.9182389937106918,0.04838709677419355
0.9245283018867925,0.04838709677419355
0.9308176100628931,0.04838709677419355
0.9371069182389937,0.04838709677419355
0.9433962264150944,0.04838709677419355
0.949685534591195,0.04838709677419355
0.9559748427672956,0.04838709677419355
0.9622641509433962,0.04838709677419355
0.9685534591194969,0.04838709677419355
0.9748427672955975,0.04838709677419355
0.9811320754716981,0.04838709677419355
0.9874213836477987,0.04838709677419355
0.9937106918238994,0.03225806451612903
1.0,0.016129032258064516
